Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
      192       4943.65           01h22min24s	         7.78591e-07	         2.02889e-05	         0.000119266	         2.87568e-05	         0.000236496	         0.000236516
      193       5148.98           01h25min49s	          1.2705e-06	         1.98117e-05	         0.000121558	         2.77606e-05	         0.000236373	         0.000236366
      194       5363.24           01h29min23s	          1.2689e-06	         1.96339e-05	         0.000124563	         2.70445e-05	         0.000236154	         0.000236155
      195       5586.61           01h33min07s	         1.48834e-06	         1.92675e-05	         0.000127139	         2.65656e-05	         0.000236115	         0.000236135
      196       5819.29           01h36min59s	         1.67403e-06	          1.8548e-05	         0.000128876	         2.66585e-05	         0.000235707	         0.000235738
      197       6061.46           01h41min01s	         1.41744e-06	         1.82721e-05	         0.000131804	          2.5831e-05	         0.000235877	         0.000235854
      198       6313.32           01h45min13s	         7.71308e-07	         1.81968e-05	         0.000133643	         2.49836e-05	         0.000235035	         0.000235022
      199       6575.05           01h49min35s	         9.94078e-07	         1.78372e-05	         0.000136002	         2.40484e-05	         0.000234721	         0.000234791
      200       6846.85           01h54min07s	         9.96827e-07	         1.72943e-05	         0.000138225	         2.33294e-05	         0.000235026	          0.00023499
      201       7128.91           01h58min49s	         1.47068e-06	          1.7191e-05	         0.000140722	         2.36908e-05	         0.000234301	         0.000234277
      202       7421.41           02h03min41s	         1.32902e-06	         1.62541e-05	         0.000142383	          2.2869e-05	         0.000234118	         0.000234093
      203       7724.54           02h08min45s	         8.82887e-07	         1.56093e-05	         0.000143977	         2.27029e-05	          0.00023363	         0.000233613
      204        8038.5           02h13min59s	         1.40044e-06	         1.56469e-05	         0.000146969	         2.20199e-05	         0.000233872	         0.000233888
      205       8363.48           02h19min23s	         1.16971e-06	         1.52152e-05	         0.000148367	         2.13663e-05	         0.000233609	         0.000233611
      206       8699.66           02h25min---	         9.83519e-07	         1.49767e-05	         0.000149969	         2.11611e-05	         0.000232936	         0.000232909
      207       9047.24           02h30min47s	         1.04215e-06	         1.52913e-05	         0.000155883	         2.08385e-05	          0.00023968	         0.000239695
      208        9406.4           02h36min46s	         8.75866e-07	         1.51791e-05	         0.000153142	         1.99398e-05	         0.000232215	         0.000232257
      209       9777.33           02h42min57s	         9.29548e-07	         1.50639e-05	         0.000159847	         2.05198e-05	         0.000239116	         0.000239154
      210       10160.2           02h49min20s	          4.6297e-07	          1.4304e-05	         0.000161225	         2.04035e-05	          0.00023856	         0.000238589
      211       10555.3           02h55min55s	         9.25762e-07	         1.43312e-05	         0.000162749	         1.95483e-05	         0.000238449	         0.000238463
